degradation_mode,severity_fraction,strategy,evaluation_controller,channel,evaluation_cycles,evaluation_samples,quantity,exceedance_count
A_reduction,0.3,DURATION_POOLED_GLOBAL,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,1974
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,621
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,5808
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,5890
A_reduction,0.3,DURATION_POOLED_LOCO,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,546
A_reduction,0.3,DURATION_POOLED_LOCO,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,5686
A_reduction,0.3,DURATION_POOLED_LOCO,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,3045
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,574
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,4887
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,5059
A_reduction,0.3,DURATION_POOLED_GLOBAL,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,426
A_reduction,0.3,DURATION_POOLED_GLOBAL,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,4776
A_reduction,0.3,DURATION_POOLED_GLOBAL,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,1552
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,458
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,4820
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,4990
A_reduction,0.3,DURATION_POOLED_LOCO,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,426
A_reduction,0.3,DURATION_POOLED_LOCO,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,4767
A_reduction,0.3,DURATION_POOLED_LOCO,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,1451
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,213
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,2056
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,2090
A_reduction,0.3,DURATION_POOLED_GLOBAL,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,137
A_reduction,0.3,DURATION_POOLED_GLOBAL,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1986
A_reduction,0.3,DURATION_POOLED_GLOBAL,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,608
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,185
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,2006
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,2068
A_reduction,0.3,DURATION_POOLED_LOCO,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,137
A_reduction,0.3,DURATION_POOLED_LOCO,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1985
A_reduction,0.3,DURATION_POOLED_LOCO,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,597
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,219
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,2004
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,2078
A_reduction,0.3,DURATION_POOLED_GLOBAL,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,141
A_reduction,0.3,DURATION_POOLED_GLOBAL,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1989
A_reduction,0.3,DURATION_POOLED_GLOBAL,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,600
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,149
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1999
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,2059
A_reduction,0.3,DURATION_POOLED_LOCO,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,141
A_reduction,0.3,DURATION_POOLED_LOCO,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1986
A_reduction,0.3,DURATION_POOLED_LOCO,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,577
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,327
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,2556
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,2568
A_reduction,0.3,DURATION_POOLED_GLOBAL,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,197
A_reduction,0.3,DURATION_POOLED_GLOBAL,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,2385
A_reduction,0.3,DURATION_POOLED_GLOBAL,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,739
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,237
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,2429
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,2505
A_reduction,0.3,DURATION_POOLED_LOCO,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,196
A_reduction,0.3,DURATION_POOLED_LOCO,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,2376
A_reduction,0.3,DURATION_POOLED_LOCO,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,725
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,144
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,1635
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,1679
A_reduction,0.3,DURATION_POOLED_GLOBAL,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,146
A_reduction,0.3,DURATION_POOLED_GLOBAL,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,1632
A_reduction,0.3,DURATION_POOLED_GLOBAL,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,548
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,172
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,1644
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,1657
A_reduction,0.3,DURATION_POOLED_LOCO,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,146
A_reduction,0.3,DURATION_POOLED_LOCO,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,1631
A_reduction,0.3,DURATION_POOLED_LOCO,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,548
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,309
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,2067
A_reduction,0.3,SINGLE_CONTROLLER_HELD_OUT,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,2127
A_reduction,0.3,DURATION_POOLED_GLOBAL,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,212
A_reduction,0.3,DURATION_POOLED_GLOBAL,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1978
A_reduction,0.3,DURATION_POOLED_GLOBAL,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,694
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,245
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,2010
A_reduction,0.3,CONTROLLER_BALANCED_GLOBAL,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,2106
A_reduction,0.3,DURATION_POOLED_LOCO,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,211
A_reduction,0.3,DURATION_POOLED_LOCO,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1976
A_reduction,0.3,DURATION_POOLED_LOCO,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,656
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C01,r_y,12,9600,experimental healthy sample FAR,115
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C01,r_u,12,9600,experimental healthy sample FAR,122
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C01,joint,12,9600,experimental healthy sample FAR,121
B_increase,0.0,DURATION_POOLED_GLOBAL,C01,r_y,12,9600,experimental healthy sample FAR,173
B_increase,0.0,DURATION_POOLED_GLOBAL,C01,r_u,12,9600,experimental healthy sample FAR,225
B_increase,0.0,DURATION_POOLED_GLOBAL,C01,joint,12,9600,experimental healthy sample FAR,168
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C01,r_y,12,9600,experimental healthy sample FAR,217
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C01,r_u,12,9600,experimental healthy sample FAR,334
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C01,joint,12,9600,experimental healthy sample FAR,190
B_increase,0.0,DURATION_POOLED_LOCO,C01,r_y,12,9600,experimental healthy sample FAR,178
B_increase,0.0,DURATION_POOLED_LOCO,C01,r_u,12,9600,experimental healthy sample FAR,261
B_increase,0.0,DURATION_POOLED_LOCO,C01,joint,12,9600,experimental healthy sample FAR,179
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C02,r_y,22,17600,experimental healthy sample FAR,174
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C02,r_u,22,17600,experimental healthy sample FAR,175
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C02,joint,22,17600,experimental healthy sample FAR,175
B_increase,0.0,DURATION_POOLED_GLOBAL,C02,r_y,22,17600,experimental healthy sample FAR,207
B_increase,0.0,DURATION_POOLED_GLOBAL,C02,r_u,22,17600,experimental healthy sample FAR,302
B_increase,0.0,DURATION_POOLED_GLOBAL,C02,joint,22,17600,experimental healthy sample FAR,178
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C02,r_y,22,17600,experimental healthy sample FAR,278
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C02,r_u,22,17600,experimental healthy sample FAR,439
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C02,joint,22,17600,experimental healthy sample FAR,237
B_increase,0.0,DURATION_POOLED_LOCO,C02,r_y,22,17600,experimental healthy sample FAR,209
B_increase,0.0,DURATION_POOLED_LOCO,C02,r_u,22,17600,experimental healthy sample FAR,382
B_increase,0.0,DURATION_POOLED_LOCO,C02,joint,22,17600,experimental healthy sample FAR,189
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C03,r_y,14,11200,experimental healthy sample FAR,173
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C03,r_u,14,11200,experimental healthy sample FAR,113
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C03,joint,14,11200,experimental healthy sample FAR,113
B_increase,0.0,DURATION_POOLED_GLOBAL,C03,r_y,14,11200,experimental healthy sample FAR,160
B_increase,0.0,DURATION_POOLED_GLOBAL,C03,r_u,14,11200,experimental healthy sample FAR,124
B_increase,0.0,DURATION_POOLED_GLOBAL,C03,joint,14,11200,experimental healthy sample FAR,140
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C03,r_y,14,11200,experimental healthy sample FAR,218
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C03,r_u,14,11200,experimental healthy sample FAR,178
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C03,joint,14,11200,experimental healthy sample FAR,174
B_increase,0.0,DURATION_POOLED_LOCO,C03,r_y,14,11200,experimental healthy sample FAR,192
B_increase,0.0,DURATION_POOLED_LOCO,C03,r_u,14,11200,experimental healthy sample FAR,128
B_increase,0.0,DURATION_POOLED_LOCO,C03,joint,14,11200,experimental healthy sample FAR,154
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C04,r_y,12,9600,experimental healthy sample FAR,94
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C04,r_u,12,9600,experimental healthy sample FAR,97
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C04,joint,12,9600,experimental healthy sample FAR,100
B_increase,0.0,DURATION_POOLED_GLOBAL,C04,r_y,12,9600,experimental healthy sample FAR,50
B_increase,0.0,DURATION_POOLED_GLOBAL,C04,r_u,12,9600,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_GLOBAL,C04,joint,12,9600,experimental healthy sample FAR,58
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C04,r_y,12,9600,experimental healthy sample FAR,72
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C04,r_u,12,9600,experimental healthy sample FAR,10
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C04,joint,12,9600,experimental healthy sample FAR,64
B_increase,0.0,DURATION_POOLED_LOCO,C04,r_y,12,9600,experimental healthy sample FAR,50
B_increase,0.0,DURATION_POOLED_LOCO,C04,r_u,12,9600,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_LOCO,C04,joint,12,9600,experimental healthy sample FAR,55
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C05,r_y,5,4000,experimental healthy sample FAR,39
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C05,r_u,5,4000,experimental healthy sample FAR,40
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C05,joint,5,4000,experimental healthy sample FAR,38
B_increase,0.0,DURATION_POOLED_GLOBAL,C05,r_y,5,4000,experimental healthy sample FAR,15
B_increase,0.0,DURATION_POOLED_GLOBAL,C05,r_u,5,4000,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_GLOBAL,C05,joint,5,4000,experimental healthy sample FAR,22
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C05,r_y,5,4000,experimental healthy sample FAR,27
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C05,r_u,5,4000,experimental healthy sample FAR,2
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C05,joint,5,4000,experimental healthy sample FAR,25
B_increase,0.0,DURATION_POOLED_LOCO,C05,r_y,5,4000,experimental healthy sample FAR,15
B_increase,0.0,DURATION_POOLED_LOCO,C05,r_u,5,4000,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_LOCO,C05,joint,5,4000,experimental healthy sample FAR,22
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C06,r_y,5,4000,experimental healthy sample FAR,40
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C06,r_u,5,4000,experimental healthy sample FAR,41
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C06,joint,5,4000,experimental healthy sample FAR,41
B_increase,0.0,DURATION_POOLED_GLOBAL,C06,r_y,5,4000,experimental healthy sample FAR,20
B_increase,0.0,DURATION_POOLED_GLOBAL,C06,r_u,5,4000,experimental healthy sample FAR,6
B_increase,0.0,DURATION_POOLED_GLOBAL,C06,joint,5,4000,experimental healthy sample FAR,20
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C06,r_y,5,4000,experimental healthy sample FAR,28
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C06,r_u,5,4000,experimental healthy sample FAR,18
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C06,joint,5,4000,experimental healthy sample FAR,25
B_increase,0.0,DURATION_POOLED_LOCO,C06,r_y,5,4000,experimental healthy sample FAR,20
B_increase,0.0,DURATION_POOLED_LOCO,C06,r_u,5,4000,experimental healthy sample FAR,5
B_increase,0.0,DURATION_POOLED_LOCO,C06,joint,5,4000,experimental healthy sample FAR,20
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C07,r_y,6,4800,experimental healthy sample FAR,50
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C07,r_u,6,4800,experimental healthy sample FAR,48
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C07,joint,6,4800,experimental healthy sample FAR,50
B_increase,0.0,DURATION_POOLED_GLOBAL,C07,r_y,6,4800,experimental healthy sample FAR,11
B_increase,0.0,DURATION_POOLED_GLOBAL,C07,r_u,6,4800,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_GLOBAL,C07,joint,6,4800,experimental healthy sample FAR,24
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C07,r_y,6,4800,experimental healthy sample FAR,20
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C07,r_u,6,4800,experimental healthy sample FAR,0
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C07,joint,6,4800,experimental healthy sample FAR,32
B_increase,0.0,DURATION_POOLED_LOCO,C07,r_y,6,4800,experimental healthy sample FAR,11
B_increase,0.0,DURATION_POOLED_LOCO,C07,r_u,6,4800,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_LOCO,C07,joint,6,4800,experimental healthy sample FAR,23
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C08,r_y,4,3200,experimental healthy sample FAR,32
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C08,r_u,4,3200,experimental healthy sample FAR,34
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C08,joint,4,3200,experimental healthy sample FAR,33
B_increase,0.0,DURATION_POOLED_GLOBAL,C08,r_y,4,3200,experimental healthy sample FAR,34
B_increase,0.0,DURATION_POOLED_GLOBAL,C08,r_u,4,3200,experimental healthy sample FAR,22
B_increase,0.0,DURATION_POOLED_GLOBAL,C08,joint,4,3200,experimental healthy sample FAR,50
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C08,r_y,4,3200,experimental healthy sample FAR,47
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C08,r_u,4,3200,experimental healthy sample FAR,59
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C08,joint,4,3200,experimental healthy sample FAR,57
B_increase,0.0,DURATION_POOLED_LOCO,C08,r_y,4,3200,experimental healthy sample FAR,34
B_increase,0.0,DURATION_POOLED_LOCO,C08,r_u,4,3200,experimental healthy sample FAR,21
B_increase,0.0,DURATION_POOLED_LOCO,C08,joint,4,3200,experimental healthy sample FAR,51
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C09,r_y,5,4000,experimental healthy sample FAR,40
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C09,r_u,5,4000,experimental healthy sample FAR,40
B_increase,0.0,SINGLE_CONTROLLER_HELD_OUT,C09,joint,5,4000,experimental healthy sample FAR,43
B_increase,0.0,DURATION_POOLED_GLOBAL,C09,r_y,5,4000,experimental healthy sample FAR,9
B_increase,0.0,DURATION_POOLED_GLOBAL,C09,r_u,5,4000,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_GLOBAL,C09,joint,5,4000,experimental healthy sample FAR,19
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C09,r_y,5,4000,experimental healthy sample FAR,15
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C09,r_u,5,4000,experimental healthy sample FAR,0
B_increase,0.0,CONTROLLER_BALANCED_GLOBAL,C09,joint,5,4000,experimental healthy sample FAR,19
B_increase,0.0,DURATION_POOLED_LOCO,C09,r_y,5,4000,experimental healthy sample FAR,9
B_increase,0.0,DURATION_POOLED_LOCO,C09,r_u,5,4000,experimental healthy sample FAR,0
B_increase,0.0,DURATION_POOLED_LOCO,C09,joint,5,4000,experimental healthy sample FAR,18
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,112
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,105
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,89
B_increase,0.05,DURATION_POOLED_GLOBAL,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,174
B_increase,0.05,DURATION_POOLED_GLOBAL,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,216
B_increase,0.05,DURATION_POOLED_GLOBAL,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,175
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,195
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,341
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,193
B_increase,0.05,DURATION_POOLED_LOCO,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,179
B_increase,0.05,DURATION_POOLED_LOCO,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,276
B_increase,0.05,DURATION_POOLED_LOCO,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,183
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,147
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,112
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,142
B_increase,0.05,DURATION_POOLED_GLOBAL,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,166
B_increase,0.05,DURATION_POOLED_GLOBAL,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,235
B_increase,0.05,DURATION_POOLED_GLOBAL,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,142
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,191
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,404
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,180
B_increase,0.05,DURATION_POOLED_LOCO,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,171
B_increase,0.05,DURATION_POOLED_LOCO,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,336
B_increase,0.05,DURATION_POOLED_LOCO,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,145
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,147
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,85
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,85
B_increase,0.05,DURATION_POOLED_GLOBAL,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,126
B_increase,0.05,DURATION_POOLED_GLOBAL,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,88
B_increase,0.05,DURATION_POOLED_GLOBAL,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,122
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,184
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,147
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,140
B_increase,0.05,DURATION_POOLED_LOCO,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,156
B_increase,0.05,DURATION_POOLED_LOCO,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,88
B_increase,0.05,DURATION_POOLED_LOCO,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,134
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,77
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,45
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,83
B_increase,0.05,DURATION_POOLED_GLOBAL,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,40
B_increase,0.05,DURATION_POOLED_GLOBAL,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,0
B_increase,0.05,DURATION_POOLED_GLOBAL,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,45
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,49
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,3
B_increase,0.05,CONTROLLER_BALANCED_GLOBAL,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,51
B_increase,0.05,DURATION_POOLED_LOCO,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,39
B_increase,0.05,DURATION_POOLED_LOCO,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,0
B_increase,0.05,DURATION_POOLED_LOCO,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,45
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,30
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,17
B_increase,0.05,SINGLE_CONTROLLER_HELD_OUT,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,30
B_increase,0.05,DURATION_POOLED_GLOBAL,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,12
B_increase,0.05,DURATION_POOLED_GLOBAL,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.05,DURATION_POOLED_GLOBAL,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,15
